"","Acantharia","Acanthoica_quattrospina","Akashiwo","Alexandrium_catenella","Amoeba","Amphidinium","Amylax","Apedinella","Asterionellopsis_glacialis","Bacillaria","Bacillariophyceae","Bacillariophyceae_morphotype1","Bacteriastrum","Balanion","Biddulphia","Calciopappus","Calciosolenia_brasiliensis","Cerataulina_pelagica","Ciliophora","Corethron_hystrix","Corymbellus","Coscinodiscus","Cryptophyta","Dactyliosolen_blavyanus","Dactyliosolen_fragilissimus","Delphineis","Dictyocha","Dictyocysta","Didinium","Dinobryon","Ditylum_brightwellii","Ephemera","Eucampia","Eucampia_morphytype1","Euglena","Euplotes","Euplotes_morphotype1","Eutintinnus","Favella","Gonyaulax","Guinardia_flaccida","Guinardia_striata","Gyrodinium","Hemiaulus","Hemiaulus_membranaceus","Heterocapsa_rotundata","Karenia","Katodinium_or_Torodinium","Kryptoperidinium_triquetrum","Laboea_strobila","Lauderia_annulata","Leegaardiella_ovalis","Leptocylindrus","Leptocylindrus_mediterraneus","Licmophora","Margalefidinium","Mesodinium","Nanoneis","Odontella","Ophiaster","Oxytoxum","Paralia_sulcata","Paratontonia_gracillima","Parvicorbicula_socialis","Pelagostrobilidium","Phaeocystis","Pleuronema","Pleurosigma","Polykrikos","Prorocentrum","Prorocentrum_dentatum","Prorocentrum_micans","Prorocentrum_triestinum","Proterythropsis","Protoperidinium","Pseudochattonella_farcimen","Pyramimonas","Pyramimonas_longicauda","Pyramimonas_morphotype1","Rhabdolithes","Rhizosolenia","Skeletonema","Stenosemella_morphotype1","Stenosemella_pacifica","Stephanopyxis","Syracosphaera_pulchra","Thalassiosira","Thalassiosira_sp_aff_mala","Tiarina_fusus","Tintinnidium_mucicola","Tontonia_appendiculariformis","Trichodesmium","Tripos","Tripos_furca","Tripos_fusus","Tripos_lineatus","Vicicitus_globosus","Warnowia","flagellate","flagellate_morphotype1","flagellate_morphotype3","nanoplankton_mix","pennate","pennate_morphotype1","unknown2","Guinardia_delicatula_merged","Cylindrotheca_merged","Chaetoceros_merged","Chrysochromulina_merged","coccolithophorid_merged","Pseudo_nitzschia_merged","Thalassionema_merged","Dinophyceae_merged","Tintinnina_merged","Strombidium_merged","Dinophysis_merged","Synechococcus","Pico_eukaryotes","protist_tricho","metazoan","Diatom_noDetritus","Dinoflagellate","Ciliate","Other_phyto","NanoFlagCocco","NanoFlagCocco_gt5","miscProtist_gt5","date","week"
"1",3.35991066077374,410.312195004854,41.5550847204066,2369.83019155945,1516.42664940336,98.4803048651715,323.665606969513,330.204363035458,1277.95141996258,30.3827649641714,142.128613943842,154.682912138817,21.7404970557104,115.662094932924,48.5224389953114,105.363675062181,0.518429418906338,1487.05628334853,7293.88691390534,8.45784597138089,96.7671492647383,1835.67165623878,5357.49212356643,1532.38396970352,200.7467151197,295.948633456911,71.554678886703,19.3208727300266,69.54887236632,701.150424162064,71.6577082113502,41.1132379791973,43.552918736418,134.495182844925,40.1669131085774,79.3430308429963,60.7603966597176,24.3623090517817,1793.1429412802,71.2620247435528,2701.29093480271,35.0712999954225,3508.93136401934,20.2751015804199,3.71531875057383,1492.31431389628,1438.86412475933,569.035940849227,804.451091961093,18896.8849394068,246.817685995641,1052.91384750932,1722.8931282079,224.212515566681,158.002892961034,821.104315655129,2208.74565187444,7.17394562684014,30.1078141462884,1.8984586764402,2.48171530539927,68.9746747978516,879.680190676465,842.978740906971,10389.3195259644,1569.52386490557,994.997973880788,1159.80809086997,244.169323153657,1780.18381072349,32.5877953171354,469.444569336989,61.8874380408653,1416.24985324366,1392.76601150145,71.3931113461047,340.496677987339,2.68337520031148,3.57503344750765,15.695990282015,2735.75195008932,408.557664436898,16.2811801139544,1362.21904447722,8.34352023560867,529.784537363989,616.921407494206,25.2621050578602,2.12795003557473,218.725781049134,525.571655797365,35.1622280246461,1012.34671535044,250.419364605039,43.9862871441952,692.478904783751,281.359556353612,400.839889653951,531.411094970481,1020.26273609794,40.3892207338897,21802.4458428529,156.280105416512,52.1203804049664,223.0854528724,4565.92757879615,545.344831411223,2650.09947046703,221.899415137809,3811.04943206823,175.042552332805,125.751769588807,5466.28847615816,2309.23150260584,8100.86231312943,2655.22326058422,966.114342900529,11193.8407911967,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-10,19
"2",3.15221177915077,504.097841320057,51.1686077998827,1928.77832638903,2087.60958959363,147.555865080079,271.289945185168,364.936245444392,1284.86178979034,28.8185255209666,216.06682104088,195.662719361757,44.9124543561943,141.47265362861,30.6817294806144,137.086436807571,0.579418272936215,1386.33784873421,6952.05193686476,13.6321067142602,232.045457028426,1950.41666666052,8405.88814709431,3546.48152207681,197.157889856179,214.598693529813,59.5130153843533,45.1993437213544,79.8766278056315,1069.02873684989,61.4048997054868,61.491870528339,27.4601735182406,160.691546180858,184.184528744079,237.911976941537,52.3784553457939,33.4489925306314,1008.69430567295,51.6094244790145,2413.01675554957,39.8026453878347,2363.33203149707,3.77864902992135,1.54306544045088,1711.18070239151,1706.30754901237,538.305036174881,1049.49551189119,15047.0133356263,276.584458427695,480.392574877895,3135.26271245613,275.17342809415,239.325523668335,745.371194677135,4242.69788585203,3.19119769560761,23.7554715233834,1.68342706709063,3.61496505131273,62.663151296452,499.101460732591,308.897509385095,5013.68639737325,458.179558054277,580.127136713318,1067.0734912693,177.710283964155,1549.9022267297,130.700075364092,530.233187926666,110.225221331428,1330.05370596614,1714.96403505391,92.4560988806948,336.471521615741,3.48109515955756,4.32932211036746,14.2949363514943,3252.70871269231,600.060474137087,34.18614014887,806.38369437867,13.5618887085153,456.828334944462,804.511413866214,36.7789175127656,1.04589488309546,321.391670272508,677.838995379541,128.272715100461,1079.06080010246,172.441113261143,80.9241929247378,515.303051824918,150.314573583387,160.679076698751,720.146912318461,1079.58180708683,50.2139884393438,26488.5283331422,200.706219622228,35.5403737121372,256.45715743894,6058.19791764348,1764.81455528748,4664.85152595035,293.288571380177,4114.70858026629,303.053369281612,160.981086960034,6965.88906644937,2015.73783696055,5589.17253586308,3202.54511807476,2908.30387489586,36340.929054415,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-17,20
"3",2.06418213754002,418.806669614103,59.9795827555061,1147.12429478657,2410.49191806961,165.134417404163,260.907948210457,237.459091222922,1501.71865954875,30.6700340313998,128.603987283238,136.962209007664,78.0588525799644,271.085993357656,31.8178256081269,115.886698889526,0.490390360542427,781.891027622723,7677.30911677294,15.2614966941401,294.101062607693,1499.37339005169,6662.80504595115,1228.6825642896,78.1096696147447,234.774585352925,90.315591831611,89.5561301345532,65.1003002975245,425.187783660816,45.0218181513139,42.6791482940278,24.3240488217547,22.1813235941706,116.420185380302,15.484026263341,30.9829341757739,49.4594854132883,905.525834116854,98.4556381477194,2260.32569907984,30.6282592570649,1921.8390378307,4.55875581727703,1.06312008578145,1831.22499315891,1841.76960398371,306.495677086833,1333.44443249716,10660.9227059832,227.780345063229,474.180800683798,1531.4063003855,524.895895815199,128.192453362927,816.688877106412,3286.67792245756,2.03666702354668,18.0409392431541,1.89221418525281,4.69799936900095,51.3462786741519,262.931337604238,22.091720928258,4248.33199747361,129.148328535683,602.636360567916,709.683200419914,141.113352267682,852.7722818617,35.7538737444686,564.682326113563,45.9511501796462,1417.18575145718,1045.43186317956,137.70053537349,245.482557058754,2.90601907499551,3.94263194473648,10.2807439921535,3072.3879423801,291.049602775691,28.7898962795776,883.268137676967,24.7375678553367,228.133803838382,1010.26158220507,20.3351001656309,35.1028108406832,308.669904444216,373.109656086687,45.1061267166362,1468.13865550117,173.886136774387,82.9817198469716,690.442018331229,114.279991580639,148.529374514085,762.501597670333,1622.99431322933,45.3637934199645,24071.2902643256,204.00476458661,37.9120778500189,179.396393188215,9041.20791609389,376.130781157193,3541.72779076509,265.912602936784,2911.88351447441,615.278187022197,90.3633921695974,7215.34387677817,1371.0733977388,4998.42978273555,2288.01504898287,3555.5312886465,43256.0796498102,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-24,21
"4",3.03794742979591,465.538081239518,21.0578533795302,557.600287824599,2166.95528658299,244.438673049581,224.465232731897,235.520853168842,1484.89922892868,860.408091747946,211.830423674825,205.684834022941,62.457276389573,455.729665497726,15.665197986249,171.193108427177,0.553585354069498,1170.55621940399,4845.25242655991,14.6702718655925,79.7791386647295,983.661456050236,5519.65014627164,2149.91101351498,150.216166769628,191.71489179796,81.9206101543497,13.5515764719349,39.274409645068,129.508868994999,54.5967440287112,56.3773093076991,28.6137351440354,29.2148966926738,41.3032351229539,11.1477029770729,11.6994622263112,21.2997518715562,1115.15705209921,71.2984231413059,2487.72930067968,189.164175645322,1427.06797447276,2.67726561189418,1.75215316966893,2065.13397890368,2349.15279717116,223.850329622217,3410.26943908555,5199.28189818675,165.519193145363,298.778613520293,845.57186919971,389.167349273887,102.099594818182,313.7080264486,1660.8423495604,3.63024098217336,15.7537645136619,4.78195195989154,6.71790855732946,42.2650522786159,82.4603177224402,29.560867758149,2154.67739083585,240.379721886817,346.464236826274,659.379631783279,416.710424409689,619.397506232285,46.4677683857056,555.860689108626,52.8652625444726,419.310439018181,1212.49478926331,115.592483894882,396.314622407879,2.42923533104423,3.99456258290118,30.6591684666982,4058.78361521458,179.579467638869,281.592857218704,653.902015061199,21.1898921473277,424.661406004692,875.397266719846,24.342521281013,149.700605613599,256.042352903534,464.040043806926,43.5205745994945,6421.41587890552,134.753016635994,74.2045721374013,1926.45937540722,110.429575596822,110.856654686017,987.514443339454,768.079541338166,31.6848279223356,26497.2892970317,187.365836436628,26.8653613191131,95.498989109952,6353.53318017385,301.118400947798,5528.5086709616,243.584611578877,2079.63219114228,425.535291454931,143.385208347764,8041.07032686778,528.680565069953,2723.21705049613,1841.74831812991,8779.51445075935,110923.360174786,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-31,22
"5",7.76768383101429,435.726656806529,21.202421072094,269.14416322287,2007.94261745054,209.405337096257,202.290353259731,310.886152815218,785.247105879077,31.7676606265081,146.66969994427,174.703495476636,27.3497382174095,339.72856007627,17.1492659330988,244.174704917087,0.242219583374071,3645.69318846458,4480.46431075995,13.8357966756973,628.779891263362,692.262991531891,5833.39259208865,2927.40859745127,298.878211415088,208.086986369911,163.262891241463,11.1653559625561,38.1821495221565,162.258411410536,81.3991701433678,71.7799732555177,22.160527828288,18.9202830501771,43.3172661670338,8.01423846469025,44.1996294499566,105.524399611938,864.877067574652,76.6066803217478,129.361542121418,26.4797888014143,867.270972330389,1.31314225393502,2.21271212947411,2348.31200402212,2277.71121286259,244.077668062845,1785.31676786716,5438.6938558596,100.135179714508,216.763347300754,1807.69741017869,250.317214292257,83.5670407456205,271.538149748642,2741.64513133993,3.67509077174575,18.1433931908624,2.83565504958378,17.8535147196469,47.885854860283,70.5595913861787,16.7096754752254,2372.15955383814,93.7166844786559,213.01161340851,831.899788375905,273.178377995462,815.188719444164,42.8623198684703,639.446383834238,59.7695532707537,269.005096837993,893.002579123833,99.9743566421564,558.071068740868,2.03249465490398,4.64305344705116,30.7657638568816,2430.14028443707,355.224290817298,23.9494226372126,528.662540051354,6.09342943279945,405.57973886005,715.304195516,21.987913865183,20.5791330050506,198.96448605693,456.397487885258,17.1142530015899,9542.11865553963,87.7256104758813,59.5093405231381,1417.69596696562,135.599646406891,43.3513272941553,1499.02974964219,884.417326372588,68.9819318952284,33801.0852480075,227.017566716609,20.2356815443539,103.251153330968,5854.41711146982,327.206432863401,5827.37367071491,257.377875360416,2193.66952108117,156.841383023585,763.003758482734,8071.01417923113,621.235005991987,3547.47055758672,1865.97899637601,6983.35076409019,87221.4432348539,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-07,23
"6",3.24090358921754,346.700984385617,28.1151772811254,95.5356303525423,1995.24479746143,232.380927426898,86.9982521719028,220.058925509772,1217.95675914498,28.6052938675831,116.135110427597,139.892271538936,3.97765246858024,238.312311871273,22.5579657100984,116.278936459572,0.0808827892757228,6848.77074581402,3559.70857923259,24.0685063355548,47.2444995495305,904.166866489044,4741.53537477737,1388.07748758919,428.107525279158,170.973607765738,88.1667511332305,13.9378198154551,98.4665746847164,324.468852181966,37.7494441301881,83.4347182484445,30.139800713265,28.9676757006751,50.8332585897658,20.0601108696253,86.702655083752,126.000364713804,714.516464500127,63.298171167772,1916.26935686109,71.671951545335,590.054074297874,1.60119310413334,1.79890240617442,2165.38676672369,1382.8648630843,245.750114684785,512.865166070193,4559.07019740417,40.3290006652069,127.10402816138,4120.78563425457,157.137629229678,57.6413958770888,272.86694610041,1187.44604558746,1.52683769642566,10.50216982142,2.03193011015929,43.0062979805767,32.4877037187157,45.4925600716058,2.09507405153435,1573.18541315958,132.099422507284,214.82555573787,389.338918501057,174.061194441795,960.37795446895,35.7769493665609,631.814186790114,50.6086965127644,173.964011309056,781.998373478889,162.100630145491,533.984500752348,1.97292923247747,4.59783081291749,14.1335476843924,1925.1839418144,559.241587547033,30.1680462252332,264.355307024517,3.79287178364751,219.350617557273,1094.02117593277,9.69906616887637,101.510515651541,163.131985147934,435.661203734329,36.5666646112303,19270.0567124452,448.225309554399,109.748582011969,1499.94822619308,140.356421646616,23.8380783306588,896.728249296895,917.114070219559,101.765642104469,33133.4396072882,226.140452425296,13.6193927349391,99.7226404793858,5352.6025346697,232.709836031515,2740.00688725411,317.533417927428,1716.62272363082,155.98872080398,1100.29894885593,9272.83881369172,570.012003907337,2824.38994586678,1647.71202275773,11284.1690126938,140747.143330909,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-14,24
"7",4.0841578387324,397.611868027274,15.6041081910991,113.09200860149,2559.58236444207,200.596779329369,65.3627177764357,207.223563196707,1180.71801256645,52.815712350453,195.002775727755,178.905310209872,3.88666535293515,228.297141885774,13.5256172151387,129.765594326,0.355091997771479,11611.0446843352,4695.88519731827,20.1525455663251,59.2317645899065,1179.04098806728,3951.21843705054,2147.62463862929,396.513891172947,164.414371160042,125.760255103601,66.4436617590554,171.896195158043,568.456088020286,27.9966249947248,104.437095833598,38.5367559890057,36.6333876228502,93.3002183572392,13.5789311686451,93.1680508567293,62.5913617921288,786.470694090535,48.3015560366445,503.267574812491,61.952925599562,733.851737011566,1.48077816368329,3.57717728213176,1832.35022119912,1620.14981972566,335.910750397737,708.101864726081,3312.70281614879,94.8851985167889,122.332203085827,6919.3375522336,150.317992249852,69.3795467504208,171.206943627666,650.272624610213,2.40821831643706,10.7617249702428,3.68854733775464,100.352885321582,34.1025081433878,51.7157339946709,2.75325427423827,1797.11845250073,241.911888405435,144.121175395405,374.824985927768,194.200752863747,1084.55571838189,40.095487031194,749.153864846567,65.2854161699706,183.661753760323,629.816414122734,149.443977917272,575.396913754676,1.98005864890774,5.49949804538035,15.7034592725563,2330.38358771829,941.435209750776,96.0165127622421,124.859994821681,7.8876136623198,230.591853227607,1381.97009042478,20.7939253577486,195.872999968313,222.775368570137,525.98882658692,11.4572472878882,15187.9206568236,482.634803468883,100.741697216166,1078.48830016111,146.933777526356,33.6035350510177,1240.01431843935,818.785182410218,102.076788710043,34552.4817739128,285.404617243271,11.1494240994473,115.31518463063,4778.74645586028,198.659697291716,2310.82860825,558.867328304332,1944.46517290377,253.56420944517,1275.87010125146,14147.4445875132,471.469653243618,2912.17289318153,2004.21280684177,12368.7803618481,143144.830461009,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-21,25
"8",3.99545364511358,398.415112253512,9.69341997868548,68.032532188298,3130.30753331666,188.573158933035,58.2542239249823,189.886089570624,596.532989602319,23.0739542563078,141.129490644623,201.381105022585,6.85259815919141,209.843116053304,16.5625326917376,143.75928833966,0.359031420757557,11111.3638585197,4257.46272329182,22.4154826592217,65.3038166409467,1278.23400643558,3100.2339062406,6212.94081433417,375.668051136553,130.864232366643,107.070328189563,10.7442918768035,194.644533402191,254.740389370068,6.57732905763292,109.830702248303,31.010417480717,55.9003547780832,83.9864567095652,12.0804062393637,25.2069044909534,8.60262248755594,795.932550146855,25.2769840251167,469.845543783329,64.9906779798033,426.25397594685,2.4375858585797,1.88012225943782,2160.81942034905,1524.32212293019,378.270059676726,515.310704505888,1575.59079359419,48.8587824222612,78.3256059405686,5701.28101951208,155.733564582347,60.2539694753649,78.6304886519612,196.298432253904,2.80908574028777,10.2413054318375,5.40869349401436,51.3887073690942,34.3300859102778,25.3370323661048,2.26680980208289,1291.79334627478,75.716597095374,106.742249162149,241.201941837536,161.838192810728,1327.11187727242,48.931841792963,896.992942128121,89.4932157219076,144.754661556188,874.931754357454,119.276803454692,370.068144268249,5.09916734702247,15.6248039443752,23.53424216965,2120.62115889574,761.675206031408,125.323338046971,142.018062939336,10.8850990681204,196.722058145209,1324.99373005703,27.0323101895758,237.422844137744,228.539084728652,520.427610176894,10.1629849659346,29713.7679257745,359.356638673144,66.3433927048642,1442.31169105061,167.092776533872,49.7122709777766,1454.54525377963,716.159461884019,73.7722027776721,40315.5674024503,331.259453323303,6.53206028702739,105.923362935544,2764.59573661265,216.618100636843,2432.29830474502,536.560751787071,2161.21242471591,155.557060088858,1163.99566506349,16641.3314528771,298.272097889724,2965.14943292287,2025.93481085623,10024.0152709741,125042.105397369,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-28,26
"9",2.48407259882979,529.328367745688,16.2396778774455,89.3778244325342,3669.2435594084,123.485927548847,30.3170603323689,228.509111254151,1284.07897660677,39.202261041096,185.655757092454,324.681573028666,1.33656600958916,128.941976263817,25.721229379693,166.661213486766,0.643480559644485,9256.3295846352,3995.50424401617,20.3239341324196,53.1875721128237,1266.12572311669,3774.85779708922,3413.93341538954,246.0640980173,147.282532648031,162.633592964949,3.3792596233085,101.654954872047,189.457419410449,5.51745471644468,152.325724171304,33.8694126767083,97.0340436463669,64.9731604412621,17.0426429323093,6.15908573662758,4.71228751463612,793.517132660893,32.0061423735823,317.517158298127,102.040025887681,201.033371813203,1.67634350800006,2.05758121504031,2032.6006168463,1103.8850501236,348.566467786378,486.125149952641,1144.47932108597,35.3293973643052,64.9862694623164,3413.21616909698,136.968200603945,65.7406406568764,61.7059293806943,223.583603757819,2.75337828372165,21.2891952755354,9.54801075625011,153.437692930138,45.837938098251,7.42010699722692,9.62788987960804,626.063907019248,147.501864211802,60.0950620213477,474.145040985461,100.438300880465,1432.18621739493,43.9290142081075,763.1360305233,204.333211586864,90.4126678154607,610.594986174752,118.626417922121,547.789172924307,7.57416943516326,15.1981875155208,56.0714232780414,1612.25783242358,1483.61366002611,220.391553571455,153.699207228599,4.78133194392165,215.871648214158,2092.91133091796,47.1555560338689,128.6489593808,422.81094737338,359.566620153238,9.33095047929382,17868.4902563488,413.382094228694,82.0459865238349,1104.38648937561,120.341623599523,23.4917056648208,1693.78817541404,544.598579548139,82.675883077321,42553.4281590476,460.84652809877,7.82361748075544,168.519859480238,2856.15820071297,300.194304258506,3432.30273518998,636.820567387156,2089.21959602613,93.7216593563268,834.916037316839,18608.2696464889,330.30663490944,2567.73689088989,1746.32217966267,11414.6248591078,140924.208569925,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-07-05,27
"10",3.19254766714913,499.892639564433,29.2981296744345,56.6395963500397,2953.55592053614,88.9674293798592,16.8802448027739,165.757847615447,1572.18240785348,12.226906299594,212.030240676875,313.20935552575,2.16571993789761,146.855729442359,17.8444351516453,160.04242066751,1.83318528597837,7510.1044568879,2813.32759740382,32.6125683016356,29.0621272665776,977.446857743219,3857.23299352406,1113.92973646073,384.0533125992,136.2359655338,145.208876776438,5.14876870806297,22.4705797338038,120.772360952912,2.97108653639205,149.947858899163,38.4742046774411,43.9426839432552,46.8116388843198,7.85778446430837,27.496249009083,4.80783996605789,746.887864324553,22.2180213121632,281.778584115735,287.154727201906,110.866325688909,1.66926322569322,1.23490743559768,1916.98271001977,989.251635152401,240.4316923685,116.768282558101,620.625013115541,31.1756936596842,74.4400589809712,2933.85159051047,59.3115684003962,57.4783907367457,35.8939414935803,70.2542296707733,3.57314672136809,3.4750162563953,14.8297960972325,139.688265284789,35.5031306150407,5.73685165202616,21.3421611702981,1058.5000178362,565.122638650391,24.6345203282965,177.944872258207,70.9906827856999,1767.73080961002,39.3115419889319,559.815419534097,157.978336262359,61.6115405600208,373.659106117904,99.0193394099141,283.009781967806,5.66456617248608,11.6732162027557,85.7252557223134,1200.39312351437,2076.66858364274,141.800278132903,96.8955402563694,2.53722217027703,166.814859913578,2652.6289028179,124.27027159448,61.0195639989642,212.999584151315,261.400876135364,14.0439393957171,15902.4591082119,493.918952659785,76.1939538952304,845.221931332493,90.6268537104158,20.9383963634701,1158.86944535225,378.784213520668,50.7988237322644,44950.4646096579,438.951020917878,4.42053997148916,86.545541523279,3604.55021718436,280.66140275588,4567.10526500934,414.264259204258,1509.10190363413,94.0643585524492,547.947203015887,12706.9836284314,378.153596734601,2925.40823549975,1014.94872423262,13004.3717354103,163523.748017502,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-07-12,28
