"","pid.x","Acanthoica_quattrospina","Akashiwo","Alexandrium_catenella","Amphidinium","Amylax","Apedinella","Asterionellopsis_glacialis","Bacillaria","Bacillariophyceae","Bacteriastrum","Balanion","Biddulphia","Calciopappus","Calciosolenia_brasiliensis","Cerataulina_pelagica","Tripos","Tripos_furca","Tripos_fusus","Tripos_lineatus","Prorocentrum_dentatum","Copepod_nauplii","Corethron_hystrix","Corymbellus","Coscinodiscus","Dactyliosolen_blavyanus","Dactyliosolen_fragilissimus","Delphineis","Dictyocha","Dictyocysta","Didinium","Dinobryon","Ditylum_brightwellii","Ephemera","Eucampia","Eucampia_morphytype1","Euglena","Euplotes","Euplotes_morphotype1","Eutintinnus","Favella","Gonyaulax","Guinardia_flaccida","Guinardia_striata","Gyrodinium","Hemiaulus","Hemiaulus_membranaceus","Heterocapsa_rotundata","Kryptoperidinium_triquetrum","Karenia","Katodinium_or_Torodinium","Laboea_strobila","Lauderia_annulata","Leegaardiella_ovalis","Leptocylindrus","Leptocylindrus_mediterraneus","Licmophora","Margalefidinium","Mesodinium","Nanoneis","Odontella","Ophiaster","Oxytoxum","Paralia_sulcata","Parvicorbicula_socialis","Phaeocystis","Phaeocystis_debris","Pleuronema","Pleurosigma","Polykrikos","Prorocentrum","Prorocentrum_micans","Prorocentrum_triestinum","Proterythropsis","Protoperidinium","Pseudochattonella_farcimen","Pyramimonas","Pyramimonas_longicauda","Pyramimonas_morphotype1","Acantharia","Rhabdolithes","Rhizosolenia","Skeletonema","Stenosemella_morphotype1","Stenosemella_pacifica","Stephanopyxis","Pelagostrobilidium","Syracosphaera_pulchra","Thalassiosira","Thalassiosira_sp_aff_mala","Tiarina_fusus","Tintinnidium_mucicola","Tontonia_appendiculariformis","Paratontonia_gracillima","Trichodesmium","Vicicitus_globosus","Warnowia","Amoeba","bead","bubble","camera_spot","Ciliophora","Cryptophyta","detritus","detritus_transparent","fecal_pellet","fiber","fiber_TAG_external_detritus","flagellate","flagellate_morphotype1","flagellate_morphotype3","nanoplankton_mix","pennate","pennate_morphotype1","pollen","shellfish_larvae","Bacillariophyceae_morphotype1","unknown2","zooplankton","date","Guinardia_delicatula_merged","Cylindrotheca_merged","Dinophysis_merged","Chaetoceros_merged","Chrysochromulina_merged","coccolithophorid_merged","Pseudo_nitzschia_merged","Thalassionema_merged","Dinophyceae_merged","Tintinnina_merged","Strombidium_merged","Synechococcus","Pico_eukaryotes","pid.y","protist_tricho","Detritus","IFCBArtifact","metazoan","Diatom_noDetritus","Dinoflagellate","Ciliate","Other_phyto","NanoFlagCocco","NanoFlagCocco_gt5","miscProtist_gt5","doy_numeric","week","year","wyear","season","syear"
"95","IFCB1_2008_317_163214",1212.67315710678,34.7908990267623,20.9014547998758,55.7508429316774,0.560511088876438,31.6888918931095,969.485152286412,17.108112572453,226.81328219115,1.27626521256603,1216.46019043951,377.280825651189,84.0583570591158,10.3898964886184,295.607986170243,78.1737766778798,0,20.5487621345349,2899.12797080374,2.12595970741473,84685.715293377,2132.077953002,150.442523937769,2966.57644734354,214.477763318844,3659.39870150441,2439.39204112075,3890.76429275643,0,0,16.9474704616321,1812.99799725682,117.983468087646,916.20136166738,49.8946684967464,266.421240829773,5.93270317062009,0,67.227962322381,1393.52338512467,10952.8656419425,404.372436665922,5592.40770599406,353.424723480754,0.84226170930972,0,3916.06522799613,18.2229405135771,24.3117086790712,287.824747525834,2134.42965918993,290.654317851132,170.798942685516,2238.18665073114,23.7050842917631,36.855708280107,367.134871705739,1255.6622169957,0.597111215469643,624.728836446058,1.10651286166733,4.14794020582365,731.870088043439,0,172.98082140311,1406.94036760531,63.9069633869535,422.075916190758,0,2240.12138753213,349.300912872213,148.249315534599,126.010129214712,181.639151737617,175.210335038208,632.218422968371,5.07789523249708,3.16267904960478,4.97201330695261,6.64812164077585,2506.42042849125,4517.55160283474,0,391.727537006682,208.610119804254,3158.5466830794,84.9923279049216,15256.4324620631,0,359.620100090137,205.74115252837,62.5601730965228,5.27546746493883,0,239.494210682261,2.23419458123239,2184.16955393946,55.3605376388703,0,0,2087.2624177236,23079.15425334,17122.5151324685,0,0,84.2807243713296,0,296.029634431659,46.5809680215991,3.98641344804078,42312.4965650457,726.486774607382,17.4280806034358,0,0,1227.59855184077,5.19914283569922,0,2008-11-12,4225.53213255536,571.741051990332,798.087032892397,1405.10163114559,578.345301697548,428.218566687899,192.15151579035,533.5453971699,6714.15290857075,1295.2608711633,2323.61480547401,3236.14554751076,41603.8097805947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,46,2008,"2008-46","SON","2008-SON"
"96","IFCB1_2008_323_002008",210.076625066111,142.714511017492,0,17.0384303337968,1.56011265533844,26.9555696553843,958.287066562264,64.4173688410154,489.685744384827,0,439.184211279304,391.725339522585,107.024976942773,4.46240549895291,77.3278085437974,194.612345287987,0,45.7526298817632,3420.33012845397,0,0,1289.05142173329,22.1516986111893,8145.7874224812,35.2037884728458,2178.21512506603,1903.19313308142,3263.3347259106,0,0,7.759220103537,937.354478365838,146.018188704294,621.834835082259,38.2052362064183,159.621001315745,0,0,25.6704202380466,214.978984063635,147081.446950259,875.501845038435,6409.85742004456,95.8952432609383,3.69049517191757,17.1583925202401,2648.49977193497,12.8060820300985,19.7357654216086,401.656826102236,1126.08500017859,197.063303816311,132.317774579996,1413.30924166021,9.0593495494128,20.3857395471333,450.352095033691,1031.09399446043,0.170405030935418,215.020867465965,0.323400650027998,1.19003476515212,991.376041931753,0.304252347329991,418.780322316002,0,1.37247412843614,1214.84106489974,0,4557.61207702639,318.026232151981,31.2588632913156,99.5460237794538,461.429851732877,29.2521203194546,137.969837835217,2.87751788603326,1.1677851317073,0.449546984305339,12.6241781129826,1646.1466827382,3096.40605436899,0,937.033392247765,223.250569856739,927.356182172861,76.8163933074371,9445.67390306251,0,491.176669342189,0,50.928736970142,2.74523552005953,0,270.338740818741,0,1020.14678687636,1231.90759097061,0,0,1603.79666334123,14853.1459009442,223351.228249554,33.2761424980958,5106.54088379928,123.732527265783,44.6110647216957,45.3982137384185,7.08390831970163,0.265868572102654,47405.4135089598,606.879127093441,22.98159265949,0,45873.1892504317,906.189774052513,0,0,2008-11-18,3478.80771864964,536.222951602967,1112.30261894851,668.426672626102,161.093727705236,308.159208279642,194.968499355875,502.249469085754,6317.4625502854,1112.37722505822,743.190269909034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,47,2008,"2008-47","SON","2008-SON"
"97","IFCB1_2008_330_001335",280.234888586238,32.7649361312559,0,11.9327679380953,7.28160646167431,28.6671174311534,1377.66052713492,30.71896342675,300.817071428259,0,539.49930030667,365.722057319776,94.9608010423326,1.27977735310649,35.6494272710414,370.626303090335,0,17.067273052931,2553.77152065613,0,0,1307.16406020916,21.4763114208152,9597.76746239395,16.5952021978832,2370.56445955502,2548.52071425857,5276.13675405672,0,0,12.3657873415336,1200.70211828864,82.1023629102171,249.17004900965,49.6945221552328,70.7281655020906,7.2623550024145,0,35.80420007767,736.951954504449,75408.4159626216,2507.88338152162,5726.99594552561,113.915076907425,25.0266524837512,14.5784921706716,2916.62854191544,4.63551365844297,14.1152046862321,295.710573196053,1240.48197611656,26.3315162713929,94.9458758266145,976.73636819055,13.6054665848846,42.4768093676586,695.149777444249,854.548525062657,0.39167640308862,139.137738320612,0.13004480172765,1.12128119737997,1349.57099194218,0,163.566032551888,0,27.2933110170561,2025.51111502639,0,4149.1719993225,248.052477383681,26.3587355992636,56.734599798032,57.3500583559551,42.9197389217161,84.7705016650619,10.347952754479,0.660147465988041,0.972870525368418,37.296535864815,1872.01004837065,4699.2570907042,222.921989197608,14331.7269669703,92.687741401033,1107.53257058316,194.058282948453,8296.31818802461,0,391.620283486708,0,34.314137209244,3.42349086810361,0,187.438554970389,3.43571440540129,639.133499913552,839.156334058372,0,0,1346.3332797022,13542.7317380033,35821.0340847436,0,0,0,0,50.2514832179319,6.42983596616523,0.133742795473033,43969.9959295085,516.402987967813,40.8238202864608,8712.59749982878,0,746.911113527521,0,0,2008-11-25,3979.98979700037,492.081637173802,1926.08153088155,842.184519502739,121.216620930805,169.107767523104,140.429289259533,1314.48915795989,6990.8415302482,4820.96434948696,1446.15875651702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,48,2008,"2008-48","SON","2008-SON"
"98","IFCB1_2008_337_000056",230.466361786117,168.922238890209,22.8291638694214,27.3844358562049,19.3477725283528,31.0212436236958,1659.82026629805,12.7876099698224,246.696033482204,0,184.82373971138,459.18828890843,92.0284648382825,0.732899556171842,80.1532069888208,234.655548102093,4.90735189473868,54.1739672880046,1660.98899903556,8.13256352910042,0,445.512025514711,20.8418423771395,6754.90196017972,18.8494983876232,1607.51095681169,2424.67597061838,2791.24598211652,28.3639931088074,0,10.1264407284795,1714.27330838131,86.4033307997988,213.371706857541,49.0273378833116,147.194935786144,11.1502765565244,0,17.7394984462409,718.923918798507,413392.483617867,2110.77242257701,3611.03283914076,299.731526628404,1.30592679928295,0,1674.02352925265,13.7889360239886,16.6898120210855,403.715110613267,697.818396463837,38.8231422925318,139.170460071257,649.189943129719,4.83827087536603,37.7454350506351,469.147809874086,502.501471210883,0.124160496188005,168.710261051528,0.451042265555775,0,1151.99931777915,0.0535516456822394,129.056279255823,0,2.60643913508887,2776.14036201312,0,2846.78296561379,180.87852221821,11.3562818402051,41.1245095596511,368.584239851411,29.6666858849575,42.1276349107215,8.8174877517289,0.694614285541618,1.4199542457854,16.2042629219312,1159.35205754409,5873.11474938606,0,8872.06104059882,176.378147106113,997.359151239963,182.759903467307,5136.39170140981,0,554.646115946078,21.4567834260173,16.8190892563623,2.01831457784838,2.19612557313954,172.751346255575,0,408.242714740893,1974.46653961061,0,0,1136.94275612554,6039.35702806284,406699.781191362,0,865.670149161027,20.9628482486136,219.578539405457,43.4080043294297,5.25410141029366,0.171540199694097,27553.7307556996,479.223771385104,32.3519971347693,0,0,572.581061700511,49.4135023880491,0,2008-12-02,3783.38758789116,645.476472458518,2338.7379015566,840.1613773557,70.6085593255814,135.645606090263,184.858214426224,1502.71057011275,5461.73257247017,2046.68723261792,690.953828991462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,49,2008,"2008-49","DJF","2008-DJF"
"99","IFCB1_2008_344_001311",236.795350629163,100.132008205649,31.7495121162913,35.7201950241029,18.2860001245795,31.0202401021804,3739.02634748012,34.3610777348994,217.180947423738,1.71967334316208,100.655336416799,332.48128590422,76.4272959803352,0.422958976442739,117.791646832089,468.105800328892,25.9932618619239,108.805748671051,1320.33369194738,0,0,1182.71513817316,20.4851541327774,6039.18148280363,133.172170279549,2056.20425668115,3027.59511994087,1496.80950852429,0,6.05230310263233,15.193668089369,3821.31032675478,57.6679402283444,326.808059839363,61.9009437126521,113.805291616031,0,0,47.3310510259268,871.544097959114,304592.833518792,2944.82670980112,10140.9877503653,766.557622394544,3.64809831524896,12.5211486980987,1388.89649491208,8.47954194122579,16.0253012408216,526.104446787579,285.727951391468,58.7451877151358,459.826721064091,1570.69890878909,14.1098184173481,45.0170906556302,262.507466256485,549.08118809834,0.155735412040359,549.510467687738,0.294352168743343,2.25325798903528,1298.86792270335,0,214.774218213545,0,4.49212651593806,2670.59579690903,0,2283.31565127929,275.587539789846,8.84790640070199,316.142017322874,333.350884048276,85.7246603951251,22.7279612703633,12.4731792018763,0.624680871234062,0,19.3696277595808,3849.51430905613,2986.26366257608,264.618101762571,5088.92898642292,131.581077987167,1268.45153587935,190.774724402886,4169.01289882921,0.0587941624888468,267.315465351645,70.687363979391,34.5195107456631,32.0833927172175,0.833719697323804,94.4774410551008,0,358.093580947711,380.093875138506,0,0,2041.36691081125,3896.14130293908,1733.53279398041,0,0,0,122.388092811125,33.7846761871178,7.18179912316187,0.209616619878059,22834.6332351863,344.996888056115,70.3086147295449,0,0,447.948423545692,2.56155209570654,0,2008-12-09,12003.300560653,593.254669108174,2003.74276393252,1696.21691249097,74.5272613008519,101.595497279932,615.209980740849,1820.57556167431,4510.6521928748,1199.17987640397,3805.3495859068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,50,2008,"2008-50","DJF","2008-DJF"
"100","IFCB1_2008_351_000848",115.79925224855,50.2837281736685,12.2679077086651,94.2224875242278,13.6918315687705,32.206300361119,8665.79778194143,104.727539694534,218.848266242968,2.49893339543343,108.966450250365,279.16113016581,66.781238863813,0.664960452259721,141.737253042987,717.045415685676,0,98.9782504489884,1090.73348732206,0.794091489159319,0,2280.2680653773,69.5428087928519,4317.32687850604,256.475276645609,2211.27530734491,2489.99598273141,852.603435132528,0,169.603209591441,52.6611676430098,8444.17672845323,16.3291095677425,1033.36895524283,77.3613681752116,73.1797531965042,43.3292185254238,0,78.8360365234578,1054.66319616056,61926.1031581184,4846.12121089307,16560.2025916592,1720.61775991767,4.27689543351553,15.7111679157584,974.780553127252,16.297950389697,4.39573510731196,395.45328256929,553.38943860515,133.593194052413,1022.99448564123,3770.16607763255,13.5031069449295,42.696350798241,108.215014315402,805.759025634479,0.277836090435719,500.495209684465,0.97008636074327,7.14142342394447,1118.11070435392,6.44906754731022,405.088203328777,748.498662048612,65.6073130788677,1687.10616712844,0,964.520013438904,317.942497557501,12.1200130874649,868.069398261266,135.128069352198,243.520793798334,25.4188858074468,9.85699789445617,1.1374029679448,0.132884015883437,12.4250875516089,4516.01468227477,2039.94616736455,150.839254773646,8822.82707334712,72.0706293344195,7203.25886682773,346.402717409142,4415.16297669705,0.147169571173777,125.318267292889,31.2346461637462,7.40605107519244,225.048046516752,46.0778541365643,94.6847994496652,30.592550737428,352.638900288806,405.437157019611,0,0,5766.29896342158,5857.88746515028,296320.199341104,30.8000925907612,0,4.42548470599893,225.203364515885,21.5392499339354,6.35786323350005,0.104364090572079,11766.5950234152,154.431717302551,93.9571687951087,0,0,251.075091641477,4.33177027030242,0,2008-12-16,25064.1686491322,612.541926728963,1713.91300023054,3455.82090035895,100.418163283001,182.148891712949,1139.94457652895,2040.42444207231,2378.04244875934,1953.79859037804,7527.16495431359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,51,2008,"2008-51","DJF","2008-DJF"
"101","IFCB1_2008_358_001850",92.9206818126543,66.4761380251973,30.1325228293684,144.019184932415,42.2747286253817,33.1739145443333,13087.5647134538,312.432573500651,300.628041633814,0,59.5031398007762,345.41285350976,55.3615629080543,0.431754494356506,99.2924510293059,433.643616355254,0,93.8755377131471,1093.76288591632,0,0,1555.87687564969,204.166904913962,5689.0084122493,109.094620339169,1355.85078244643,3165.18738352922,551.988410894253,58.8629323320838,297.723717012333,38.5789824813777,9910.69706309367,26.2751883375203,818.791755565969,70.7159415786299,68.0910212555252,5.24955651825287,0,34.2331407651065,609.53484186311,49718.4035183678,7140.83473422695,16441.4386208071,2580.64319858197,5.91415771319278,16.1318253719462,780.14193019467,26.5908499232816,13.6200395977821,385.642367713718,182.348141464299,70.9947999923184,351.642290991266,4712.43366521906,13.3796573260828,40.0479911578246,121.697169314306,1038.48921460702,0.662200111604027,389.340316589926,1.06634918519907,8.77763163453202,1707.31297262226,258.42583809607,324.701233513517,0,72.6533785610844,2152.94196369565,127.609020400986,866.031662251733,433.683981818354,13.4493980373907,1431.43801238324,272.384469734568,275.161837262552,27.2531238700636,9.23330780508958,2.54318917266179,3.04882889997469,15.237931939726,3061.32225278437,1957.85443554738,622.541336884977,11012.8026359737,85.8481594760235,7846.17074732378,558.820753837697,4405.1468953805,0,57.7080754123789,214.380153431927,69.3884582833332,145.322716931136,32.7299274759638,56.8329123652722,0,302.115480012222,375.546889126935,0,0,4067.92132598376,4928.21706955016,384674.018668549,99.288713604747,10613.0240792775,27.6454660275928,418.27087107095,24.5971990647151,9.50942957610388,0.0472361864694419,10179.5496644286,180.716674853537,125.237529069941,0,0,228.930381000749,23.2396899240548,0,2008-12-23,18410.324520649,488.079595009871,1671.62957731826,3233.91118127879,63.1208591408484,236.667100866545,796.446191364432,1492.37898612229,2532.77541332436,3718.01295194587,5403.54462707925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,52,2008,"2008-52","DJF","2008-DJF"
"102","IFCB1_2008_365_001233",62.7668171293776,105.260911291354,56.466501791129,102.417283644269,24.9234333247062,30.7332133633434,15250.2807156299,55.1479317052453,245.063043664085,6.37889991020076,41.6612169182398,578.487323785658,61.9985074564362,0,65.5626769930342,96.9218785102423,0,162.067176480321,1936.72060313707,0,0,786.12527993191,41.2620718852,7907.01120608929,67.9935594149716,909.079545396878,3487.02954915655,451.112011393332,0,131.869825813076,32.7519508639597,10214.0517068817,8.51185639369019,1227.10965728298,42.373314855579,51.083799477951,6.57891467983146,0,0,565.068142554075,95029.4211864036,6086.13157657994,6666.94271770542,1574.41887882213,0,6.37107111797925,743.330452066884,30.1358354181398,10.8516925037933,458.286510702653,309.750692537273,130.500055715259,143.581174208483,3296.88380359935,6.72070579820378,47.467639031196,207.378519746141,772.491608612978,0.250954467228124,528.630974574682,2.47911600727663,5.42622994759275,1601.07998693322,0,143.675666306738,0,56.281886279558,2504.38491240675,0,854.277645854848,457.583313225659,2.84409624790971,1427.12575959414,414.55278390883,248.975335369596,26.0853665632494,6.97057532306785,0,0.752940255441831,7.10631582397274,2064.99960076572,1678.73050737887,0,7313.51888955415,271.711019671357,724.814239524748,456.424791656879,4901.15888557124,0,318.169915488543,269.54766928617,0,98.7386336007201,0,103.7916005346,0,234.81930613951,662.719434999023,0,0,2387.265147453,4402.26433376106,124089.639580606,0,0,64.5354960505901,502.456206127269,24.79167874829,5.0331883914614,0.0527698727471368,11258.5927340929,128.5469578793,63.4351490504787,0,0,226.400194793371,69.9846006271474,0,2008-12-30,10978.2659933817,479.409038295658,1385.28028393848,2351.03112510923,49.2335978403719,262.814273926655,379.028974521565,1773.92417987814,2180.09413637351,3095.10440896216,4731.98725960876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,53,2008,"2008-53","DJF","2008-DJF"
"103","IFCB1_2009_001_001602",101.928498414248,43.3805699299212,14.4557071138686,94.7618437623196,41.351815703327,31.3661999481972,8421.96436433041,46.7358722851069,268.205731059717,0,26.4230240686368,99.2790399468302,45.7679591167792,0.106803718959507,15.3553375709434,765.76268212204,213.0896800597,183.439361477724,3500.96089515492,0,0,687.429953864696,40.4647704133911,12366.7450066051,47.1891454163086,434.069826930662,1386.63068479306,777.793193499973,24.0968439744924,13.6611168642347,7.67572450104143,8984.07810172936,27.7532205583042,859.439119896278,21.9499895615167,34.5876842151601,0.706580579498592,0,12.2298889815934,171.578965683877,121158.975843374,8275.16041529518,10603.8661591069,873.009632276035,0,0,895.908656259346,9.13232685668653,19.5397241439377,355.342389587689,258.915158876186,71.0072938267844,173.146377522403,2145.30242028872,4.85417520134344,12.3235456635172,128.938905743464,676.538870180409,0.347513547701622,84.2472103148726,0.302055293390042,1.77945749320685,773.909582624377,69.4171793362128,83.5662522423264,298.341283613715,16.9737687791959,3541.14083845376,0,1406.36213429906,552.797353760886,7.3611817009929,1200.31880338974,340.091782935399,153.223194625149,17.490657688331,2.14902053018577,0,0,7.31510086926389,1770.40852588351,910.062224978361,106.300268751371,6575.48202831237,191.612456490213,442.924388866733,225.099001240674,7368.3185793873,0,361.192650154253,231.40897820504,16.9415340522066,39.9655369803064,0,9.53365842806748,0,186.979352788453,115.488110111537,0,0,1332.82773509081,4660.7394351171,200968.443299921,88.8050604081131,727.110861737472,3.39849615874709,498.174821398976,23.301061965244,4.61097046802514,0.0209858718352971,13976.3663398011,102.658756693393,45.1441274847195,0,40953.83699251,115.376628281263,2.47360418918824,0,2009-01-01,7255.41582610298,576.778772145183,1484.89268389326,1543.16035708827,39.9495447159658,191.202221076753,276.809984203751,786.862818543737,3055.01353144881,1967.36494092244,3275.1461238339,3240.50087381907,48481.7995081292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2009,"2009-1","DJF","2009-DJF"
"104","IFCB1_2009_008_000111",137.642337448689,165.113927705716,25.563021440982,34.260468077066,21.0012163794458,39.0888337845788,13757.19926415,229.890705390862,345.739016936583,0.785996605489471,29.9347302680044,353.229085926824,95.3947195657434,0.575602366338746,56.56849592123,311.472756482948,7.43945775868564,70.1413453124801,1737.71578950606,0,0,527.581253420009,6.57300924471513,5660.75793004356,79.4896191077817,694.424959120559,2500.14049225896,858.852694372394,0,0,93.7813031711552,11830.1951740357,34.558417300518,570.069346146164,39.4556876483549,34.8251117879815,7.09466056524678,0,45.8894772529935,667.050517973334,256016.47790492,7469.27095857863,4599.03806773176,920.809094089429,0.38315106299503,0,1034.22747729262,16.2236906444751,21.180734101599,299.364455552608,201.661941979478,66.2903978104247,472.660152739649,4078.72338224931,10.0152497026846,49.2458932856209,65.6810294660235,671.770541811901,0.362672936450612,463.441187414874,0.986730951627888,0.572647692041588,1825.58597958931,6.64167887715639,124.689358102856,92.6750263371643,52.9927171372192,5924.02880234803,0,1798.42586570294,337.295922977894,12.0270779301255,600.990626011448,274.093584573766,167.787844451894,32.6931747646722,6.19106817670201,0.447606639940583,0,9.08563198729184,2806.59067767264,3621.72723870218,81.925312960745,2965.6880413885,72.2501731114591,658.470624146443,286.589818541139,6597.70708423614,0,240.596409147334,12.8349578634391,37.0234233173811,18.4888167399377,1.72990324628447,17.8303769060814,87.1749230029403,334.029183385773,176.620338415387,0,0,1091.97749900769,5263.07459425334,8334.39585560909,0,1030.60773324342,0,0,22.1276564121369,17.3058901859521,0.0794569992671427,16763.6346040313,250.541819991852,40.7248863962358,0,0,237.771865458783,50.8888328651827,0,2009-01-08,8541.89359217907,980.146712536897,2263.92625852777,3566.36530226168,69.6494474697349,359.516864890625,549.469887530675,1559.30444442557,3867.46957049091,2088.66221894352,2098.69567195195,4164.88016145805,62311.6279938603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2009,"2009-2","DJF","2009-DJF"
"105","IFCB1_2009_015_003354",231.598192030814,23.2882404523774,7.97121606898011,84.3423210065616,18.4237781888463,47.0464503579646,41859.9777055918,34.6602571809805,704.349858004001,3.7869715414478,105.548643676714,199.459750096575,69.9990435476789,0.0479503649439151,49.6825399157076,306.141327967605,50.9076051583806,127.101600568108,1073.88118746378,0,0,1428.17732282646,74.6332910019863,3594.63667300637,157.736689967158,622.23298623125,1147.46043537761,585.557842865336,6.79702881989528,125.274031971273,1468.86054953828,19977.5024015368,51.659148929725,882.983873001947,64.8942140761475,56.0709262451227,60.9691032714689,0,51.6800229700994,200.292106724776,33854.2524627637,6848.16017391764,2224.05071112692,2830.4223242165,3.68354102702699,0,735.850776879803,37.1088001747774,23.9162578713666,163.654203050513,168.883927520274,78.1320425565565,2085.45021138679,9010.80397608825,6.97040485325496,62.0011995590206,87.0145845168849,654.724931501019,1.04432586228632,255.112380411123,1.44393377285627,1.59199405379207,855.416493371011,1867.70114059652,2960.30352680536,1173.3559432134,47.0428864984671,2404.22548966254,0,1274.59314758035,258.094731246454,18.5492344211726,1311.98156801488,152.574260715402,505.218268224067,64.7882928005443,18.5845595846753,2.11858103555326,0.601586484729697,11.4320690393919,4095.37597321881,6581.65741300773,0,4516.71428516117,110.780912570516,1997.35012358616,296.353878504801,10554.9442274497,0,118.988464572069,93.2281953015348,42.1030343410393,108.229928180424,10.734582278235,34.525186730134,1.18388123456077,302.451871349741,1077.89448570061,0,0,4136.75918365473,4854.15146975819,135940.160814061,0,0,51.3885711130021,25.2918143858582,37.9393799298744,87.8318509922282,0.358547687456521,15576.5217630374,105.072573551597,32.1354825947214,0,0,134.581760818503,26.9143660769095,0,2009-01-15,18043.4625448367,593.570016825178,939.472887236755,12555.885833195,54.3476133374578,699.321412557152,907.863564045097,1441.81314807678,3922.35293451138,4407.602700614,5466.65738365723,2997.92252604884,44852.5349963905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,2009,"2009-3","DJF","2009-DJF"
"106","IFCB1_2009_022_000342",249.103318411908,55.238428664087,3.14467163456025,71.3872025484605,13.4045676023558,57.1821239630506,59463.0756441891,79.5420712392571,402.448707958479,6.18560121245522,98.5656788777823,201.973892633087,111.789453227022,0.632105864881374,46.8753497624344,183.580346913365,44.4043343555253,74.3158134401429,569.62502983684,5.77143440596768,0,1455.4139791948,43.7137682964983,1914.47132643555,152.239513424507,324.270583925936,842.01154430825,360.907297795271,0,96.5466637956079,3163.37587201194,19101.4694364777,33.03204794176,985.372900463652,53.6096847132304,40.4558270172465,61.5613280558313,0,44.6778335900942,456.744023916074,787.625405437345,3724.14146665297,326.410402777361,1772.08681805793,3.27353654648206,0,460.777603542101,42.8287683411826,36.254123384725,88.310355870538,15.3551245688733,88.2268297611943,2400.74138543873,2820.94181457683,20.4235666044256,43.2872867055969,33.7449153840681,419.770351050869,0.82899147741804,68.1913820258019,5.20247603926653,1.60745576054484,620.033067138839,1676.87238525293,4091.36997287824,1158.89597099686,145.506316327477,1875.04135420096,65.2872914952989,451.231937229657,94.8655793233106,14.3950379024057,1073.91381477717,71.3182186561147,631.389146293147,72.0635259911678,11.8477912342053,1.97980193328665,0.217782216619765,13.0354295980157,3193.04796827335,9590.81052509177,0,3417.80188936427,109.964885105166,2341.44169471643,172.59849236919,10178.3692770227,0,0,80.2164830655009,25.9020117370115,115.482530759806,3.54453762533289,4.84770794618403,24.480882796932,298.03073883547,229.062780553589,0,0,4883.62769617702,2913.21234820665,66175.4798761633,0,0,0,42.0885517088106,41.6847079957368,124.353091995463,0.30875017126416,10345.4617405431,62.059212969458,30.2038571706635,0,0,89.6276973612525,76.9896292986233,0,2009-01-22,21518.8040795922,359.065547189369,669.017744885672,14810.7747288425,56.4554066806144,609.765525878399,689.940602052722,1204.65365698155,2968.48423783901,4488.17508353098,4128.24162247595,2955.44114741379,44216.9623605509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,2009,"2009-4","DJF","2009-DJF"
